Txhash,                        BlockTimeUnix,                        BlockTime,                        Fee(SOL),                        TokenAccount,                        ChangeType,                        ChangeAmount,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenDecimals,                        TokenMultiplier
61ord9FA327Ht15qB6LncE8ieE5o18FJsKWz6KYtFNb46nRVtUqnPPf7BJVa7ob6vcfgnfkMoAsMjKUHATPUdKZx,1783018357,2026-07-02T18:52:37,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,995904220000000,995626540000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
5eAmNNFULWmRcu5daNfQxEodNaencirTZ1Gu89Bdv95Q28W9SaFMeLLcgSwdt9JdFpu97cKnf1X2Kt3UUzX7VQsr,1783018355,2026-07-02T18:52:35,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,996181900000000,995904220000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
5NQvf3fYuFfFNLaxCevFZb9zvbacwnugB59bZ1SdYFpX96ds4D7fYKSvNFAFfQhPEfzXSHaBWQxR3mst4HKxHay4,1783018354,2026-07-02T18:52:34,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,996459580000000,996181900000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
5sT5J5ykSectanSNY9yRLFFo5SKUzgHocQbAbghSMBqzGHEgofxxPUDStjyey7CQX1i21vaj8A9MXfUxAQf3xgX5,1783018352,2026-07-02T18:52:32,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,996737260000000,996459580000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
53prCC4DCf15nBWqn3Arfv5bU3ug1Pe7Nw8j5fX5fL4rbLa7pbtiEJfqYboVkJh4NNK5CNcN9ThNK7F3AyNN7AuR,1783018329,2026-07-02T18:52:09,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,997014940000000,996737260000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
5huyUMa1pHmxMux6QBk4ivvvUZaDeDkC2YwhXuU3WYxTkRKB7mUa7poTdUkpx5vgp4uzUidNTSRcTTThu1jAAYVR,1783018326,2026-07-02T18:52:06,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,997292620000000,997014940000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
JAzCSRGukUcZFCuyC5wCwsn8bpUDTzwHDQDsgepMyJLGjNZf33RWKf1uqftqBybBrDnonv8gp8wTVBttGi3FyqS,1783018314,2026-07-02T18:51:54,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,997570300000000,997292620000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
55K5WpW6Aatu5V1JQ83AFhRAiT9LLJrNKjoBZMeXcVYRGF5aUQx2FV5nhKksyEJeidnM21rexHqBZnJkbgUgCnq6,1783018288,2026-07-02T18:51:28,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,997847980000000,997570300000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
4Qpc12xQ9S8uKSCcNrkN58pxmgQ2z68PCgFy6DY7PQCRTGpZmKeTmF9iLjGaAddYHCL4MiWEW8joX6FNeeh6BDtg,1783018286,2026-07-02T18:51:26,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,998125660000000,997847980000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
YCW525z47yfoPdSe3d6x4SBwK44KdMP29BZ8osyQnqbr5emNkYc3SUC1oarwAoLmmVtTASq1K2Jow4cjoiUbNJN,1783018284,2026-07-02T18:51:24,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,998403340000000,998125660000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
32azGf4vMFs5oEEYD728ajwZ8TGBYYvXXaKD8aEqaA3DCJXEZTiSkfRtRMptxdWSeBVeLwCX4JzfYESaLyFeDTzE,1783018272,2026-07-02T18:51:12,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,998681020000000,998403340000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
5FGhyYnW3HUAXALpa8XuWhdCvMydEionJERjCiBFAkuu5wEcgjUpfgPHcWpaEwE2et4AgmAKsyaQKEwnQ3txBSxj,1783018270,2026-07-02T18:51:10,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,998958700000000,998681020000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
46WYn5za3PNeZGUXiBx7zWGFa3hXPexxMAwVUtChQyKHeJBYwHGoKCvqgw1T2WfE41i5ZVFoviB8tQ87nKroynR9,1783018268,2026-07-02T18:51:08,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,999236380000000,998958700000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
3e2KwFmGaajrzjqvYoGCejP7n1BYiKcjwEGKZL86uzT6dKqwr3SDwDfAPPR7nfyZsM2xyhoLaXME9pb7Ew6FV55k,1783018266,2026-07-02T18:51:06,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,999514060000000,999236380000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
4xA6XTuBosJ75URvZp2W5atSEaY5Jvb8uij58tWeRcLDDNzwpMS8SadFTskVbRMYoVDmT5CUDKSKTunKhK1nhFoD,1783018264,2026-07-02T18:51:04,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,277680000000,999791740000000,999514060000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
4DpPFWZaQStyxnu4ayfG1ERVUdvt4abJzDWTANMe5TcismoUTfDWwJv3g2GeSkAHrjD2rTixJK6pfUGeim5ye5FB,1783018261,2026-07-02T18:51:01,0.000005,FeGFufFSSejBU9oAkh2Pg78ZcgPXSjYncyQRVxgBRGr9,dec,208260000000,1000000000000000,999791740000000,J2R45SvjRYGgFFWm6o3DNZobRE46o6QjeeqVXAJ9SSMS,9,1.0
56D3HRtUSRjHy4xH3iJUL1kNwDiuiy3ScsWHkzevTPouziVYZ8Vq3rnV3CkwAvBo6wnDzoqjQr1NzLKaSVGK9oUj,1783008517,2026-07-02T16:08:37,0.000005,AHip42WDauZz3eAn5KhZxuHz9L6Q8nzJRMFgxRtaVvKR,dec,4000000000000,961000000000000,957000000000000,9CtwkRcQsBSwMJgMEGnXxpx1MqTFpos66KWKDxZpbSMS,9,1.0
5sm6mEjg2EKSqZFXJgGteLVi3WpuPjJs9U21UYnrZtCnQyK1zAbCQUhhY2mJrUaVRnVi8z7NHt6GTmrWKMF11RgK,1783008510,2026-07-02T16:08:30,0.000005,AHip42WDauZz3eAn5KhZxuHz9L6Q8nzJRMFgxRtaVvKR,dec,4000000000000,965000000000000,961000000000000,9CtwkRcQsBSwMJgMEGnXxpx1MqTFpos66KWKDxZpbSMS,9,1.0
KESnAsV796HVRBC2YCpLn3TDTGMdJbgdkR7BJrenuo3o5DERg7qQVuSEzoGifwvq4tYhUcTVt8HGW7WJuY3exVt,1783008477,2026-07-02T16:07:57,0.000005,AHip42WDauZz3eAn5KhZxuHz9L6Q8nzJRMFgxRtaVvKR,dec,4000000000000,969000000000000,965000000000000,9CtwkRcQsBSwMJgMEGnXxpx1MqTFpos66KWKDxZpbSMS,9,1.0
2izqrH1mg6cJJFu9HUR9nBVQhzjBLEfsK1E4Mtyo4QrChG9yhEjNA8FUDh7jJyTntamHYSGkfYeCogLuNuBPW4JP,1783008475,2026-07-02T16:07:55,0.000005,AHip42WDauZz3eAn5KhZxuHz9L6Q8nzJRMFgxRtaVvKR,dec,4000000000000,973000000000000,969000000000000,9CtwkRcQsBSwMJgMEGnXxpx1MqTFpos66KWKDxZpbSMS,9,1.0
5z7A9Nj8UKwpPNbdD4uPKvVPn3E2jhLk3XRqnDGmjwjZWeuP6UoF9t9wUzRCz4PAqoKqX5LqP3w9LnVLWYKU1JVW,1783008467,2026-07-02T16:07:47,0.000005,AHip42WDauZz3eAn5KhZxuHz9L6Q8nzJRMFgxRtaVvKR,dec,4000000000000,977000000000000,973000000000000,9CtwkRcQsBSwMJgMEGnXxpx1MqTFpos66KWKDxZpbSMS,9,1.0
Zx2Dv75yezDW7Ft6CVuV8yHjCSjqNsno6iCyS53mfEMxPkoEfKRpfX28iNjvoU8tfRLFHGYX7KHtzpwTme65PDm,1783008463,2026-07-02T16:07:43,0.000005,AHip42WDauZz3eAn5KhZxuHz9L6Q8nzJRMFgxRtaVvKR,dec,4000000000000,981000000000000,977000000000000,9CtwkRcQsBSwMJgMEGnXxpx1MqTFpos66KWKDxZpbSMS,9,1.0
kQ3xGeP5xc7VE9dHtzdLgfNbJKyrQjyN7UW9UHapF3cZG6QDX7k3pcrCZobrwauomb2wbfHMdRrbzQ6DH6MNExR,1783008461,2026-07-02T16:07:41,0.000005,AHip42WDauZz3eAn5KhZxuHz9L6Q8nzJRMFgxRtaVvKR,dec,4000000000000,985000000000000,981000000000000,9CtwkRcQsBSwMJgMEGnXxpx1MqTFpos66KWKDxZpbSMS,9,1.0
4H8gs2HwouVaYwB4XhGCiKSSA7iWHpFiKzpFEDtzbFe3zGiAHGy6aYpe8WCKixWPmcMTAsvfA4upqc6VZdJisFmY,1783008444,2026-07-02T16:07:24,0.000005,AHip42WDauZz3eAn5KhZxuHz9L6Q8nzJRMFgxRtaVvKR,dec,4000000000000,989000000000000,985000000000000,9CtwkRcQsBSwMJgMEGnXxpx1MqTFpos66KWKDxZpbSMS,9,1.0
35qknHyTW7pvGJyFAPFaXBayA2vAGyYpMqezaCSWZyMMgWbKytWipQkfZLKGXbmHvCgEXnRiATaL3Z6jyuY8tZfk,1783008442,2026-07-02T16:07:22,0.000005,AHip42WDauZz3eAn5KhZxuHz9L6Q8nzJRMFgxRtaVvKR,dec,4000000000000,993000000000000,989000000000000,9CtwkRcQsBSwMJgMEGnXxpx1MqTFpos66KWKDxZpbSMS,9,1.0
5SmnWQtqb5dHAsfFNSaAeutL3BUN9bGRtaemwsTTmrcKwHRshep44eCUDL7RX8DvhM3hQKsBp9kDukmqFVBjWdjE,1783008428,2026-07-02T16:07:08,0.000005,AHip42WDauZz3eAn5KhZxuHz9L6Q8nzJRMFgxRtaVvKR,dec,4000000000000,997000000000000,993000000000000,9CtwkRcQsBSwMJgMEGnXxpx1MqTFpos66KWKDxZpbSMS,9,1.0
5LoPgBLAFGdedeHpoYCp13u3uXrndPQEyf7DBHE4DgB9VfhgBHiMXUGfrYC386Y5WK247cRoinQnytn2dN6GKNXd,1783008414,2026-07-02T16:06:54,0.000005,AHip42WDauZz3eAn5KhZxuHz9L6Q8nzJRMFgxRtaVvKR,dec,3000000000000,1000000000000000,997000000000000,9CtwkRcQsBSwMJgMEGnXxpx1MqTFpos66KWKDxZpbSMS,9,1.0
34wwHByFwH4ZXCi7zg2YGFTR1YZQbjTKoK6Nc4hLXUBRnJim8YCLzXXyt2A2S5FGzF5zGT3rF7nERyeDg8aXMynR,1783004640,2026-07-02T15:04:00,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999158200000000,999130600000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
4XGQsvwxgVMvpJ69rn9BHrThMxjc4sg8NiWDEq2rY1MsmxqnVZKthPBfZnjjVA7LWtdjCyH5JNk1hiSnDiRq1r9F,1783004626,2026-07-02T15:03:46,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999185800000000,999158200000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
NaLciQxi1ERSnK25iZRd2JMxgaJgWRfjjmpHKZnq4ZHC2M4BTK5aJYwDfRCC54p5tmaP31NW617wPdiYSEMBCNG,1783004624,2026-07-02T15:03:44,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999213400000000,999185800000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
2whpZKB1xdks13td2itHocYrWj81Viqu4XufG4VaDdt1YMgaFZdvW1ZQTL6QVgwb6hdqGAv18A8o29BbQdKApMaT,1783004613,2026-07-02T15:03:33,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999241000000000,999213400000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
5GfzPGB9Lmh363spHGyVd67ErABS4hPRHbMZYTrJn7xTt1S5kN2ogmZ43MdNJ6tMxtNV3cmbpGP8WbsvCaBRdhFZ,1783004607,2026-07-02T15:03:27,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999268600000000,999241000000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
5WWhZNBVtFXGPyZhnn5bXbK6d4o1bjDxRTqXvk8kj5cmeWSysmjUEQihM4aNLFu16SfS7TR8HTKqHVXBSqLSXraG,1783004146,2026-07-02T14:55:46,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999296200000000,999268600000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
2UjGaKAMR8SWHKjrZevkP3ibZ4QMJ8GUB1XAgwnE83MKdvb6okb2b8Ty6uw8tD1JqyviBLi5XZTV1uM8AwUUpUnV,1783004133,2026-07-02T14:55:33,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999323800000000,999296200000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
5PvqejfDVBWK7TZRk39NaYgnmug7yMDvx6uruTm1uwgf5LTpbS1AE7pojkbFAYysLbSD4qLM7TByJY2hgLR6HuH6,1783004130,2026-07-02T14:55:30,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999351400000000,999323800000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
4aszdbQjvKraZinAqXzQL4msvwWN8tRJFWMvMUhstN3gYtBAWQBhFTCMVX9PexCUUWeVW113mC4N1Kda1Fdbi2wa,1783004119,2026-07-02T14:55:19,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999379000000000,999351400000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
f4UMGQ95GZq3SpptCsAE7P9SQdJfo2xsSeCKkRMtKH9bH7nGJin6oYDN95shQ2G9WH6w1tRfv57NVZFxXXnCRQg,1783004117,2026-07-02T14:55:17,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999406600000000,999379000000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
pVwfoLxhPhuXMuE5dWakyoA6JB4Lhz67VpGdhfXniZPPmr8rsY1c1St3p2QWHBMtMg1Yx12QMyuQaTUMwMmi1ka,1783004097,2026-07-02T14:54:57,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999434200000000,999406600000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
63M1yonKHAazrbem2P6vrSfoPTimc36RDDhsjFCGHCqhF778MuuDu2ujFgui3jwoV5nTxkMgndz79r5n5vh4qSRh,1783002573,2026-07-02T14:29:33,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999461800000000,999434200000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
5uJx2hGUhYsrjZ5uuAkBrJfRneGWonGj3zkeBMsAnDRQr5Su2AxpK69UrX6ZueJTXsjv6ykh1TyzADBUbBfMMsBb,1783002567,2026-07-02T14:29:27,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999489400000000,999461800000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
2nkFDh76fDz6gAWEECF661Qqp1K7cANutejek9NbNrbwhVGy8QMyDaphf9fVfVKFHuA4xKQwbKagj59vnvhxYgiz,1783002565,2026-07-02T14:29:25,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999517000000000,999489400000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
S1pz8EXURnNbjn8GrtiTpZcHH5kfDmZt7owLHbuKGWiTsM69isjAKrYDEYNLefX5MzHs3hnAnoqchse79yGGFSV,1783002559,2026-07-02T14:29:19,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999544600000000,999517000000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
5atwDf6UVSxk274mDN59aZo2EWStddiUiCaHSvL4AEQUUxdTe1GGLWym5qQDvsdhVG8P12ULdMrT3pQHcic4T4pH,1783002546,2026-07-02T14:29:06,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999572200000000,999544600000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
dyd2PWmxXhzPx9mS1hQDzz7cKoHMF74VCDWBAgHu88QDJ6aSVjjsoBAPZDQQGJugy8HCtomg4pxY6JCqoqgr7MB,1783002520,2026-07-02T14:28:40,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999599800000000,999572200000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
5uHRgCZLkHKpTaxt1xtNnGS4wrsGuXn5VBHK76K3xaHfdNVRzbRHwcFYbmZu6kXPstztjP4x2cLWDKwswf2Kx8UQ,1783002499,2026-07-02T14:28:19,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999627400000000,999599800000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
5SSu4SsFrvq7Ece2qYQRgo1x3ZmsG8DyGfZV9NiRyAcaXRtzVRCaTQSAo2n4ZnLbygwPBXuGNFS7W9GkQNBByLqX,1783002466,2026-07-02T14:27:46,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999655000000000,999627400000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
2542bSnAAB56cXyKvgCGd1tiqSj8GeCmNDeR5YNvTHXGp4M5TRFRYgu31855MRRMsgc9JYC1Wh3p9CCmPQ7i8Cs2,1783002426,2026-07-02T14:27:06,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999682600000000,999655000000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
5DpFo2NHieDUixZpHjTr5rNJayt7jRV8SNC6csaZYwon7b5uYJn5i2S1eMt8Xpc34PdnjS4uvojguin3Bd8Xu2C3,1783002418,2026-07-02T14:26:58,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999710200000000,999682600000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
2ajUqMRijw4aGVkcumThsATwTA127eT3W91aELJ7gm4Kx9w7FXRcKNe1nXZ977HcE4jmFVx9fhij5mCtME2JXwfp,1783002415,2026-07-02T14:26:55,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999737800000000,999710200000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
2UistFHQS9JKQioPXcckpcbynZ8qPxWC6Ne7KACnNJckJr8YohzBJ4BTun6YPFd8b3NNkvvW6cfHrp2LCmdohL2A,1783002391,2026-07-02T14:26:31,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999765400000000,999737800000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
2C53s4XqoqoYyfpRDvJDpVzq4T5GBUPVGWTBrR8byXNxCt7Rx7oBPNupUtWBmeiqKfbfjBnbX8HNkjw1q3f9kdxG,1783002362,2026-07-02T14:26:02,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999793000000000,999765400000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
25TPR5v2SLHP9C4sHyxCpXwU871PLa8gS8SQmY9NT9xbx1CH8L3UqfxgL2CVdgCvsbsfDsTJDVtf2JP2DmWgb11j,1783002291,2026-07-02T14:24:51,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999820600000000,999793000000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
4fPjwiRD19oHaq3GSdMCG7Y9xtzryW7cKrmMJYUs2cVsXGHBniRJcLcNW93jirww79jRC75PTov8PPVNtvZEiMKf,1783002265,2026-07-02T14:24:25,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999848200000000,999820600000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
5DqLUjJqYBQrNpnq2A6BCa1T9J1r5SCg47VUqVieihmxRb8U6VEviUxQ2A9MbXXGbB3B77Ls53zeTZSaHagY2gNF,1783002260,2026-07-02T14:24:20,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999875800000000,999848200000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
2776EzBJuKpYoRjBj8YbX63kaHMBt62iYG7WmkTapKvFnLnCfczvArTtb4AK3m49sXKq9E8wZWeeqHTGdEFMYhUj,1783002245,2026-07-02T14:24:05,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999903400000000,999875800000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
YBFT95ywpCfMGLqwtTbFXAHwPXtx2XAvGexc8fKRHuGYoFJJSMH2PUeEPueXFnYWid9QJbTgLjC8FTWDbLAWzGb,1783002238,2026-07-02T14:23:58,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999931000000000,999903400000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
onQdzVTsL4LnH1MAMde9WZp14B6yMurAeiXGwEiSW7XxMBSbpfCmZUrvudV63xPPs6p6BLzTLVhD9sAEWFJYGeh,1783002235,2026-07-02T14:23:55,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,20700000000,999951700000000,999931000000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
D1wpHa9FSkbjurcEvwv3FFBadH7etQJyyi6cM1t4Vjt8Pkm63Hu5XupvLxM7abCck9cUythMXMumDiwxCbK76bA,1783001723,2026-07-02T14:15:23,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,27600000000,999979300000000,999951700000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
5d1pfBBMiMXdn6EdLUUYfjoi98EEvHJiLnpYEbp1CpjXQe9VBGYuteJHDAorsWDYiZdQ3viGxRjy7kubtk8Fh2hP,1783001717,2026-07-02T14:15:17,0.000005,A1BoHTw7PpvKnDmoHzEGacz4JLkbD8xq6mujAtEcXdic,dec,20700000000,1000000000000000,999979300000000,HxyCBJ6enpju7gVMWmP31BKADYbWqiaHrMmofoFWySMS,9,1.0
5U7kCa3tdoLzNApaeEitmXzwoA8ZP936Qvdb2iVi7NGoRyqJKdWbUCF4NGuGtHTfDK32xXdFox2XuTUFGKbSwzpR,1782950952,2026-07-02T00:09:12,0.000079999,2U9XFtekYTstzMYXmuyDCNdFxRYB91dMtSKxtUB5rVct,dec,250000000000,584518299044640,584268299044640,9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump,6,1.0
3tdoTDE4j5vhrAXMh5HGnLvkmC4Rju76E9R1ZP9zCRPVGpmRzZZz4mTmefAqq1yeAbXwxAJ4e55AyrsAPbNFgNx7,1782950894,2026-07-02T00:08:14,0.000080001,2U9XFtekYTstzMYXmuyDCNdFxRYB91dMtSKxtUB5rVct,dec,100000000000,584618299044640,584518299044640,9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump,6,1.0
hvicG5JB7xL8iuMfbwpPtExcqzALNy3crXfHusV2R5AbUD84JN5LTAyQ7ihZzWQYBySmXBYnqEZTQ4EvU1D9Ffn,1782950876,2026-07-02T00:07:56,0.000080001,2U9XFtekYTstzMYXmuyDCNdFxRYB91dMtSKxtUB5rVct,dec,200000000000,584818299044640,584618299044640,9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump,6,1.0
5nS5JJs2uR3tHsjeUZ47LmkdW7ikJzntxbh6E69BSLkqcZiKDWhtYNeo8LpMwHkcwMc53JMWdH55VkrvPgCKswNd,1782950857,2026-07-02T00:07:37,0.000079999,2U9XFtekYTstzMYXmuyDCNdFxRYB91dMtSKxtUB5rVct,dec,250000000000,585068299044640,584818299044640,9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump,6,1.0
ubdNkYq4rQUHKVFf7WLsfzDRVJTeWyVB6tZapowpcAr7g7zhVhFhKxe4M2jKo6EvWSQShFDa7whhHvTUZs9juyw,1782950784,2026-07-02T00:06:24,0.000080001,2U9XFtekYTstzMYXmuyDCNdFxRYB91dMtSKxtUB5rVct,dec,513489687700,585581788732340,585068299044640,9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump,6,1.0
